索引,RSR排名,Probit,RSR拟合值,分档等级
833,229.0,5.691121023551916,0.5108161848889785,2
834,240.0,5.654930483689121,0.5058865816447298,2
835,247.0,5.630253824887108,0.5025253127123293,2
836,251.0,5.618058864923472,0.5008642069529752,2
837,258.0,5.596935341404874,0.4979869193949002,2
838,270.0,5.558392231253117,0.4927368667135124,2
839,280.0,5.526416867571128,0.4883814230771271,2
840,289.0,5.500651207993653,0.4848718186466638,2
841,304.0,5.452858479392464,0.47836185248265767,2
842,307.0,5.441765842110164,0.47685089683122467,2
843,315.0,5.4197409936702,0.47385083756890506,2
844,329.0,5.381674653765563,0.46866572694601866,2
773,184.0,5.858909603950358,0.5336710838049887,2
998,428.0,5.086673638551784,0.4284829065966193,2
505,221.0,5.718461996253512,0.514540366629336,2
259,550.0,4.737314239316263,0.3808957958652142,2
261,563.0,4.700770267542817,0.375918050783348,2
262,566.0,4.692888833809312,0.3748445011361388,2
263,575.0,4.661165931332072,0.3705234458669538,2
264,579.0,4.63982827604584,0.3676169908894252,2
265,577.0,4.6478486030210675,0.3687094595297635,2
266,552.0,4.732116232415951,0.38018776244607894,2
267,528.0,4.804299821698796,0.3900200682712826,2
268,514.0,4.841260192402133,0.39505453208471414,2
269,486.0,4.923396455249353,0.4062425162744267,2
504,586.0,4.614274127853358,0.36413619694959315,2
270,381.0,5.226489376607492,0.4475275552404209,2
271,343.0,5.336177874234191,0.462468497702382,2
272,325.0,5.392492035904986,0.47013918941137417,2
273,322.0,5.4006352504738295,0.4712483968757936,2
274,312.0,5.427975897052516,0.47497253419414015,2
275,311.0,5.430727299295458,0.47534730952146226,2
276,316.0,5.417002366607775,0.4734778023806238,2
260,561.0,4.706014219161049,0.3766323424465265,2
258,517.0,4.832360464986903,0.39384227812814504,2
278,373.0,5.251015918683271,0.45086837640101535,2
257,449.0,5.027604016757952,0.4204368868263875,2
240,594.0,4.588465543092689,0.3606207455734049,2
241,553.0,4.729514520972779,0.37983337687406254,2
242,534.0,4.788930235084043,0.3879265387377057,2
243,525.0,4.811967087461086,0.3910644455676587,2
244,510.0,4.85522039434864,0.3969560858351355,2
245,495.0,4.898204400905295,0.4028110440362515,2
246,452.0,5.018819641451304,0.4192403452667833,2
247,353.0,5.3097425315385305,0.45886767407252177,2
248,346.0,5.328223418015403,0.46138500148124156,2
249,344.0,5.333524049547622,0.4621070136561595,2
250,339.0,5.349483006034698,0.4642808227226109,2
251,354.0,5.307111166190688,0.4585092492685618,2
252,384.0,5.2187730686115845,0.4464764977797017,2
253,395.0,5.188032912538914,0.44228930483704193,2
254,409.0,5.142244495343299,0.4360523509034379,2
255,412.0,5.132113023561377,0.43467231799001577,2
256,423.0,5.1017955990947055,0.4305427063684492,2
277,357.0,5.299229732457183,0.4574356996213526,2
279,385.0,5.214919822566405,0.44595163757376904,2
66,762.0,4.026551270906913,0.2840810081265966,2
101,191.0,5.8266977298382985,0.5292834244960052,2
94,559.0,4.712557827236905,0.3775236635409927,2
93,634.0,4.467810269080696,0.3441859912851252,2
92,687.0,4.297684585695408,0.3210127497715804,2
91,741.0,4.109827695376865,0.2954242965603378,2
80,318.0,5.411534456907311,0.4727330048312957,2
79,177.0,5.888309344837788,0.5376756954689264,2
70,610.0,4.544359686262121,0.35461297736252356,2
69,716.0,4.201231095748805,0.30787458054938893,2
68,764.0,4.018459608953727,0.2829788227718874,2
127,166.0,5.930036179723713,0.5433594111970064,2
297,219.0,5.724973205611315,0.5154272746140163,2
298,238.0,5.661161874289737,0.5067353748221026,2
299,332.0,5.368215286719826,0.46683239316029074,2
300,364.0,5.280910849646044,0.4549404391339665,2
301,441.0,5.052716291972822,0.4238574921513982,2
302,680.0,4.323145851957595,0.3244808920331936,2
303,731.0,4.148324809905848,0.3006680840638058,2
95,420.0,5.111889640241586,0.4319176407621855,2
102,254.0,5.60897268770926,0.4996265562065976,2
280,405.0,5.157469460134615,0.4381261811395543,2
103,331.0,5.373590895365347,0.4675646181538729,2
281,515.0,4.837447604047375,0.3945352099636889,2
282,607.0,4.552694719218888,0.3557483128855738,2
283,619.0,4.517751785162077,0.35098864912418565,2
284,622.0,4.507863177191619,0.34964169729320776,2
285,633.0,4.470698905691326,0.34457945964622744,2
286,636.0,4.462019615183618,0.3433972319478626,2
287,629.0,4.487939414849649,0.34692783218229833,2
288,576.0,4.654514926280202,0.3696174959638709,2
289,543.0,4.761910672020985,0.3842461370018157,2
290,530.0,4.799181940107587,0.3893229489193372,2
291,492.0,4.90576807476029,0.40384131082186386,2
292,288.0,5.503497390391875,0.4852595042141406,2
293,257.0,5.59993651092665,0.49839571614308836,2
294,236.0,5.66741904445585,0.5075876794980656,2
295,209.0,5.761352674464305,0.5203826123448609,2
105,760.0,4.034579693087916,0.2851745794350024,2
104,456.0,5.006272884668574,0.41753132038969026,2
239,606.0,4.5554661436435335,0.3561258154839522,2
238,601.0,4.569272700704542,0.35800644088323835,2
237,604.0,4.560998791496172,0.3568794311776405,2
158,723.0,4.176828389061411,0.3045506273143532,2
160,749.0,4.077669781583143,0.2910439873202217,2
161,763.0,4.022513440057933,0.28353100516647717,2
162,768.0,4.0020803410262,0.2807477620410979,2
119,619.0,4.517751785162077,0.35098864912418565,2
118,631.0,4.479338505427485,0.34575628096610406,2
117,648.0,4.423925112351307,0.33820828518270946,2
116,688.0,4.294470018162609,0.3205748855507476,2
167,752.0,4.066090058738945,0.2894666845356633,2
168,679.0,4.326297544586663,0.3249101919073604,2
169,654.0,4.406060461110756,0.33577489670476296,2
170,628.0,4.4907979561358,0.3473172011845694,2
171,599.0,4.574772269125255,0.35875555074541493,2
172,571.0,4.6783894464873415,0.37286950360769683,2
173,533.0,4.7914951996076685,0.3882759189206206,2
174,462.0,4.991217906172406,0.41548064440866966,2
175,369.0,5.26398459167952,0.4526348715325685,2
176,161.0,5.949547270111236,0.5460170652369243,2
159,735.0,4.1338107478465025,0.29869108765296953,2
157,539.0,4.776084202034884,0.386176748697686,2
236,597.0,4.5802590063298,0.35950291283579555,2
156,442.0,5.048947717981603,0.4233441653360554,2
146,176.0,5.89203835899286,0.5381836337408168,2
147,190.0,5.830234157586322,0.529765130095474,2
148,206.0,5.774832844818076,0.5222187798008011,2
149,225.0,5.705529981837391,0.5127788648539531,2
126,200.0,5.7953216439546775,0.5250096099756882,2
125,410.0,5.139710298881862,0.43570716171462714,2
124,480.0,4.939744259662745,0.40846929128187676,2
123,526.0,4.809412582466538,0.39071649010315573,2
122,556.0,4.721698312434205,0.3787687117125161,2
121,585.0,4.619674358236368,0.36487177573113944,2
120,608.0,4.5499198548633775,0.3553703417256759,2
150,242.0,5.647176810938282,0.5048304346380179,2
151,256.0,5.602943093848241,0.49880525026389905,2
152,271.0,5.55546217027698,0.492337755836787,2
153,300.0,5.465404738267438,0.4800708095384996,2
154,335.0,5.36017172395416,0.46573675951527543,2
155,368.0,5.267883767584049,0.4531659879586217,2
181,151.0,5.989696835281881,0.551485937142973,2
182,234.0,5.673702455413337,0.5084435584973401,2
183,275.0,5.5437891346358885,0.49074774268460103,2
184,309.0,5.436239926210473,0.4760981981135533,2
219,246.0,5.633317195244541,0.5029425819906985,2
220,261.0,5.584983876018925,0.4963589806362229,2
221,284.0,5.514923316758691,0.48681585799885724,2
222,300.0,5.465404738267438,0.4800708095384996,2
223,310.0,5.433481966111788,0.4757225295244268,2
224,321.0,5.403355543056156,0.4716189346790422,2
225,345.0,5.330872571726419,0.4617458492822926,2
226,367.0,5.270485479027221,0.45352037353063807,2
227,391.0,5.198258469979898,0.4436821533915655,2
228,396.0,5.1842034490195,0.4417676841079618,2
229,401.0,5.170184724112369,0.43985815879984486,2
230,396.0,5.1842034490195,0.4417676841079618,2
231,385.0,5.214919822566405,0.44595163757376904,2
232,390.0,5.200818059892413,0.4440308014853634,2
233,397.0,5.180376684910975,0.4412464310723376,2
234,421.0,5.109365101161771,0.4315737670292909,2
235,497.0,4.893158741092987,0.402123762192034,2
218,229.0,5.691121023551916,0.5108161848889785,2
217,204.0,5.781625945340476,0.5231440848805453,2
216,183.0,5.862543714415039,0.5341660950097005,2
192,759.0,4.0385706569767645,0.2857181985301785,2
185,366.0,5.273089022652741,0.4538750086687587,2
186,463.0,4.98870864171887,0.4151388512705257,2
187,586.0,4.614274127853358,0.36413619694959315,2
188,750.0,4.073823675697388,0.2905200996931228,2
115,724.0,4.1733022701617015,0.3040703259086955,2
114,754.0,4.058300178261307,0.28840560558463185,2
191,767.0,4.006200152335186,0.2813089317631155,2
193,739.0,4.11911188041307,0.29668891844352036,2
215,159.0,5.957453634127014,0.5470940106997482,2
194,657.0,4.397056906151759,0.33454850014080156,2
195,615.0,4.530396940817584,0.3527110771559238,2
196,580.0,4.635809440015032,0.36706957526062595,2
197,529.0,4.801741530020102,0.3896715970131351,2
198,479.0,4.943514385199848,0.40898282943713477,2
199,392.0,5.195700178301204,0.443333682133418,2
200,187.0,5.8444850779006305,0.531706283316213,2
304,766.0,4.010303164718119,0.28186781326172755,2
296,198.0,5.802225683044881,0.5259500262730554,2
387,507.0,4.866621305142726,0.39850903218661254,2
385,570.0,4.682350406488906,0.3734090357989291,2
412,663.0,4.378901071965902,0.33207544891128254,2
413,637.0,4.459117521556039,0.3430019305730873,2
414,603.0,4.563760073789528,0.3572555522911474,2
415,560.0,4.708633157460832,0.37698907453143155,2
416,481.0,4.935973277462135,0.4079556364383567,2
417,363.0,5.283521925496629,0.45529610025515516,2
437,164.0,5.93779776803031,0.5444166364012111,2
438,188.0,5.840906350646313,0.5312188159960223,2
439,203.0,5.785036049876892,0.5236085836818805,2
440,220.0,5.721713776217417,0.514983299647755,2
441,224.0,5.7087518565195285,0.5132177243997305,2
442,235.0,5.670557440622858,0.5080151682281391,2
443,241.0,5.651824314246158,0.5054634825967117,2
444,255.0,5.605955137010743,0.4992155281376744,2
445,283.0,5.517790274522367,0.4872063734304182,2
446,394.0,5.190587417533462,0.4426372603015449,2
29,645.0,4.432788610086884,0.33941560420470634,2
28,691.0,4.284782204324984,0.3192552843868886,2
27,741.0,4.109827695376865,0.2954242965603378,2
26,751.0,4.069963820276287,0.2899943392076942,2
25,756.0,4.050452729888764,0.2873366851677764,2
411,700.0,4.255305552289875,0.315240196464665,2
410,734.0,4.137456285584962,0.2991876553950003,2
30,630.0,4.483643734880053,0.3463427069535879,2
397,743.0,4.100466139407813,0.29414913579039054,2
388,472.0,4.963609477306793,0.41172003180049893,2
389,414.0,5.127052433421126,0.43398300244877835,2
390,249.0,5.624144742204965,0.5016931794000481,2
391,259.0,5.593939538889244,0.49757885369993765,2
392,336.0,5.357495732053323,0.4653722560177879,2
393,378.0,5.236798889881903,0.44893183962735833,2
394,632.0,4.475023603783938,0.34516853750548454,2
395,685.0,4.307285103070994,0.3223204600677125,2
396,717.0,4.197774316955119,0.30740372413164524,2
41,158.0,5.9614293430232355,0.5476355518745222,2
31,609.0,4.547141520607536,0.35499189792204294,2
40,162.0,5.945616266743319,0.5454816135131006,2
39,169.0,5.9184977079651135,0.541787727325185,2
38,172.0,5.907080244276303,0.5402325262628402,2
37,192.0,5.823171610938589,0.5288031230903474,2
36,371.0,5.257494841733149,0.4517508865875724,2
35,424.0,5.096752529550384,0.4298557773510621,2
34,493.0,4.903247470449616,0.4034979730536385,2
33,542.0,4.767070068723515,0.38494891123009706,2
32,585.0,4.619674358236368,0.36487177573113944,2
24,753.0,4.06220223196969,0.2889371140034895,2
23,738.0,4.1228043536176395,0.2971918793818639,2
22,732.0,4.144713198352903,0.30017613749169453,2
493,699.0,4.258612396158865,0.31569062987424107,2
6,273.0,5.549616291069704,0.4915414741229765,2
5,279.0,5.529301094308674,0.4887742907584732,2
4,445.0,5.041412601380643,0.42231778840488204,2
3,506.0,4.870417686327863,0.39902614668884445,2
2,537.0,4.7812269313884155,0.3868772526249989,2
489,744.0,4.096699377711138,0.29363605583218494,2
490,719.0,4.1908318256404415,0.30645807016136045,2
491,710.0,4.221775093945144,0.3106729295251836,2
492,705.0,4.238647325535695,0.3129711380598397,2
494,686.0,4.302492880562614,0.3216676995475867,2
8,269.0,5.561327094037993,0.4931366316565224,2
495,681.0,4.3199874216311995,0.32405067440055363,2
496,670.0,4.354369250724018,0.32873390866237234,2
497,662.0,4.381941135076528,0.3324895434517254,2
498,669.0,4.358998212366146,0.3293644310147618,2
1,551.0,4.734716131839797,0.3805419011984463,2
500,695.0,4.271759644699262,0.3174814492238112,2
501,667.0,4.366682804755459,0.33041116841400214,2
502,643.0,4.438672905962007,0.3402171187481782,2
503,616.0,4.527593459285374,0.3523292079793719,2
7,266.0,5.570160906376916,0.49433990715697457,2
9,276.0,5.54088247844396,0.4903518198316132,2
21,715.0,4.2046783560453225,0.3083441404290123,2
460,720.0,4.187345920850303,0.30598324641936164,2
20,703.0,4.245335730526897,0.31388218230146975,2
19,689.0,4.291248143480471,0.32013602600497,2
18,675.0,4.338838125710263,0.32661837558259793,2
17,664.0,4.375855257795035,0.33166057100465257,2
16,650.0,4.41799091368425,0.3373999732561109,2
15,640.0,4.450383708930296,0.3418122762817241,2
14,468.0,4.974905992473691,0.4132587581645312,2
13,400.0,5.172731016145708,0.44020499555652043,2
459,742.0,4.1042201811164105,0.29466048312745446,2
461,693.0,4.278286223782583,0.31837045075694553,2
10,337.0,5.354822297713413,0.4650081008920211,2
462,659.0,4.39102731229074,0.333727194198103,2
463,627.0,4.493652342638921,0.34770600425353354,2
464,582.0,4.629098248710903,0.3661554272387663,2
465,473.0,4.961098560606253,0.4113780136056903,2
466,149.0,5.9979196589738,0.5526059883636028,2
476,207.0,5.7697613987560095,0.5215279855475135,2
477,349.0,5.320289675857082,0.4603043267736809,2
12,374.0,5.247133633858123,0.4503395607508011,2
11,355.0,5.304481925592967,0.45815111388208857,2
386,540.0,4.773510623392508,0.3858261951642797,2
145,163.0,5.941699821738693,0.5449481448200688,2
384,602.0,4.566518033888212,0.3576312208802738,2
349,202.0,5.788455307987475,0.5240743293142685,2
341,295.0,5.480839420666812,0.4821732059304396,2
342,299.0,5.469603059182416,0.4806426732487768,2
343,302.0,5.4584256785847645,0.479120174500063,2
344,303.0,5.455640313737879,0.47874077304217705,2
345,293.0,5.487893010387475,0.4831339928903026,2
346,282.0,5.520661494572515,0.48759746943859655,2
347,223.0,5.711981105244725,0.5136575883822121,2
350,205.0,5.778224906054856,0.5226808208795171,2
339,286.0,5.5092020438642,0.48603654922013123,2
351,208.0,5.764709673786387,0.5208398775531671,2
352,211.0,5.75299744153439,0.5192445253333402,2
353,211.0,5.75299744153439,0.5192445253333402,2
354,212.0,5.748009455103942,0.5185650993235869,2
355,213.0,5.744694447710125,0.5181135539400357,2
356,222.0,5.715217795675016,0.5140984660178121,2
357,260.0,5.589455797849778,0.49696811220621256,2
340,290.0,5.497809075485833,0.4844846847248088,2
338,267.0,5.567211389913116,0.49393814619999427,2
359,265.0,5.573115391407175,0.4947423448947222,2
324,621.0,4.510693365344162,0.35002720424478956,2
317,765.0,4.01438958313273,0.28242443445473536,2
318,745.0,4.092919755723697,0.2931212241418603,2
319,729.0,4.15551492209937,0.30164746708848783,2
320,709.0,4.225167155181924,0.31113497060389955,2
321,696.0,4.2684847030139865,0.3170353612898465,2
322,671.0,4.351275578897927,0.328312511945762,2
323,647.0,4.426884608592824,0.3386114055099783,2
325,593.0,4.591194880629543,0.3609925154123554,2
337,231.0,5.683177806905138,0.5097342196378334,2
326,558.0,4.716478074503371,0.37805765014954545,2
327,475.0,4.956075975459735,0.41069387481896175,2
328,422.0,5.106841258907013,0.4312299882126666,2
329,370.0,5.260089425172547,0.45210430123650597,2
330,181.0,5.869846338013742,0.5351608034920876,2
331,153.0,5.981540391046273,0.5503749276328131,2
336,154.0,5.977486559942067,0.5498227452382234,2
358,264.0,5.576074887648693,0.49514546522199115,2
348,215.0,5.738088847404528,0.517213788730118,2
360,268.0,5.564266799758526,0.49353705626781635,2
383,632.0,4.475023603783938,0.34516853750548454,2
47,298.0,5.472406540714626,0.4810245424253287,2
46,262.0,5.58200908631575,0.49595377714858974,2
361,285.0,5.512060585150351,0.4864259182224023,2
45,239.0,5.658042984988955,0.5063105431706856,2
48,313.0,5.425227730874745,0.4745981996592857,2
49,356.0,5.301854788170247,0.45779326497430145,2
50,404.0,5.160010411284445,0.43847229040123353,2
51,578.0,4.642504267946677,0.3679814943869127,2
52,737.0,4.126484905385306,0.2976932164717028,2
44,167.0,5.926176324302612,0.5428336507115779,2
43,156.0,5.969426707372842,0.5487248927186412,2
42,155.0,5.973448729093086,0.5492727422781039,2
380,736.0,4.130153661986258,0.29819294691261294,2
381,698.0,4.261911152595472,0.3161399616745825,2
382,656.0,4.40006348907335,0.33495803426161225,2
362,317.0,5.414266863534255,0.47310519271862367,2
363,347.0,5.325576565784393,0.46102446717049356,2
364,408.0,5.14477960565136,0.43639766456956514,2
365,545.0,4.75545248460687,0.38336645126766306,2
366,755.0,4.054383733256681,0.2878721368915999,2
83,911.0,2.6740275419273445,0.0998503946132801,1
55,835.0,3.647377235780311,0.23243277185321365,1
81,853.0,3.509664855669682,0.2136746268147517,1
62,884.0,3.2138444387389233,0.1733801937240757,1
63,864.0,3.4200316469588747,0.2014654650247269,1
64,809.0,3.8002339947315202,0.2532537703154623,1
65,783.0,3.9247934918115606,0.27022032851646277,1
59,888.0,3.1620248426085356,0.16632171794094375,1
58,883.0,3.226078138482962,0.1750465763250541,1
67,793.0,3.8789398558768022,0.26397449097655484,1
57,875.0,3.3155363154754633,0.1872318966103741,1
56,856.0,3.4864110684729477,0.21050717075466863,1
82,896.0,3.0404640161624683,0.14976361610842276,1
89,881.0,3.249778382876615,0.17827484542784644,1
84,918.0,2.2525466927022757,0.0424394422040148,1
85,920.0,1.9100648470022557,-0.004210859893155117,1
107,833.0,3.659799534065914,0.23412484392955996,1
108,845.0,3.5784438946908677,0.2230431904001679,1
109,848.0,3.553896407081825,0.2196995161965098,1
61,887.0,3.1754440641962516,0.16814958341421077,1
110,851.0,3.52473063855314,0.21572677448817695,1
111,846.0,3.5680291089647342,0.2216245665913399,1
112,840.0,3.6153717417121762,0.22807322408216057,1
54,815.0,3.7633477584800934,0.2482294045396955,1
113,823.0,3.719018602486722,0.2421912201957151,1
898,792.0,3.8836311097092375,0.26461349830276887,1
893,785.0,3.915804842440793,0.2689959622796633,1
106,808.0,3.805371559323415,0.25395357073777597,1
894,806.0,3.815553181093954,0.2553404347055986,1
895,814.0,3.768720157220294,0.24896119230410835,1
896,817.0,3.752494520157992,0.24675105801471758,1
897,807.0,3.810477784254636,0.2546491023071374,1
53,784.0,3.9203100714422514,0.26960963070201543,1
90,801.0,3.8404848044723576,0.2587364329956631,1
88,903.0,2.9034794175723717,0.13110460399691687,1
87,917.0,2.348268015252613,0.05547788108823282,1
86,919.0,2.1221538810728213,0.024678313752431402,1
60,890.0,3.1341479092864972,0.1625245316744494,1
757,836.0,3.6410870481874404,0.23157596979161676,1
873,781.0,3.9359085799449973,0.2717343422540425,1
377,831.0,3.672018395878128,0.23578920541902298,1
407,849.0,3.5431041983967697,0.21822948266984366,1
406,869.0,3.374725602070289,0.1952942162201064,1
405,873.0,3.335918262485657,0.1900081721919618,1
404,872.0,3.3458552134617867,0.19136170894370902,1
403,865.0,3.4112290414272155,0.20026644028093415,1
402,854.0,3.502003401194662,0.21263104108823566,1
401,838.0,3.628342774427346,0.2298400406368838,1
400,816.0,3.7579394275364986,0.2474927223606898,1
399,798.0,3.8551040267849386,0.2607277535455556,1
398,778.0,3.951252387273569,0.2738243603270752,1
379,772.0,3.9833276202270467,0.2781934074047631,1
378,805.0,3.820598249032518,0.2560276359292247,1
376,886.0,3.1885425511195917,0.169933760822916,1
409,774.0,3.9727532812093322,0.27675305044614534,1
375,899.0,2.986328594233655,0.14238969594639195,1
374,904.0,2.880331769986356,0.12795160547660317,1
373,902.0,2.9255553912744223,0.13411162715805658,1
372,895.0,3.057296987520635,0.15205647690939872,1
371,891.0,3.119647554596176,0.1605494023783638,1
370,885.0,3.2013374229832734,0.17167658207090158,1
369,861.0,3.4457303933154195,0.20496595503931714,1
368,827.0,3.695878596200136,0.2390392625157592,1
367,799.0,3.8502582429564076,0.26006769730509566,1
316,822.0,3.7246975253978465,0.24296476037811227,1
315,839.0,3.6218862410456545,0.22896058020259202,1
314,847.0,3.5609986849060498,0.2206669350837822,1
408,829.0,3.6840421438816247,0.23742698997241124,1
447,769.0,3.997943522162628,0.2801842756778648,1
312,867.0,3.3932449310307566,0.1978167799749146,1
457,795.0,3.8694825702145454,0.2626862906275356,1
488,811.0,3.7872494984019927,0.25148511984841654,1
487,842.0,3.602163471028896,0.22627409275507726,1
486,878.0,3.2835848523675226,0.1828797085304909,1
485,897.0,3.023056774274667,0.14739253249350986,1
484,901.0,2.9466643957595866,0.1369869370425576,1
483,908.0,2.7741767975572125,0.1134919732505088,1
482,909.0,2.743255172571196,0.10928006197683343,1
481,907.0,2.8031061478072763,0.11743251183842096,1
480,900.0,2.9668962481885806,0.1397427678687691,1
479,893.0,3.0894004018408228,0.1564293626409804,1
478,859.0,3.462308750127948,0.20722413416118668,1
458,776.0,3.9642103781455122,0.2755894004199682,1
456,845.0,3.5784438946908677,0.2230431904001679,1
448,818.0,3.7470123745998074,0.24600432136388223,1
556,790.0,3.8929406480792554,0.2658815736264663,1
557,811.0,3.7872494984019927,0.25148511984841654,1
558,820.0,3.735933630464183,0.24449525813243483,1
559,812.0,3.77935965115265,0.25041042417533615,1
560,797.0,3.8599230747046,0.26138416802152137,1
455,862.0,3.437278512777663,0.2038147034172943,1
454,877.0,3.294429566160499,0.18435689390820237,1
453,880.0,3.261268952090813,0.17984000437522113,1
452,879.0,3.2725344335203825,0.18137450355687934,1
451,876.0,3.305077323331702,0.18580725133569942,1
450,868.0,3.3840545421521546,0.19656493429912136,1
449,849.0,3.5431041983967697,0.21822948266984366,1
313,858.0,3.470441813857863,0.20833195895464562,1
311,870.0,3.3652530320866854,0.19400393395574733,1
872,794.0,3.8742237992699846,0.26333210520289224,1
799,791.0,3.888297922461356,0.2652491764487806,1
723,821.0,3.7303356148193365,0.24373273852955496,1
724,804.0,3.8256134752863167,0.25671077234291445,1
751,771.0,3.9896180083578945,0.27905023678213553,1
752,788.0,3.9021552162915008,0.2671367128292979,1
753,802.0,3.835556294029018,0.25806510835770774,1
754,819.0,3.7414923109532294,0.24525241979613016,1
755,826.0,3.7017289017285475,0.23983614714975582,1
756,837.0,3.634742628781935,0.23071178068024062,1
758,832.0,3.6659338620353745,0.23496041596507478,1
759,825.0,3.7075351069030114,0.24062702476510284,1
760,813.0,3.774057251097007,0.24968817110545388,1
798,777.0,3.9577532581675907,0.2747098600839482,1
800,789.0,3.8975596329848354,0.2665107370228125,1
721,834.0,3.6536143555551313,0.23328234541562215,1
801,781.0,3.9359085799449973,0.2717343422540425,1
190,772.0,3.9833276202270467,0.2781934074047631,1
189,773.0,3.9769967439297647,0.27733106303376626,1
166,777.0,3.9577532581675907,0.2747098600839482,1
165,780.0,3.942514985617154,0.2726342171649378,1
164,779.0,3.946893736012369,0.2732306576224673,1
163,775.0,3.968491239782356,0.2761725072068017,1
867,770.0,3.993789483354659,0.27961844374327266,1
868,782.0,3.9292554029307896,0.27082809650257983,1
869,796.0,3.864715790815048,0.26203699577640976,1
870,803.0,3.830599335482307,0.257389908732996,1
871,800.0,3.845385309837342,0.25940394299239894,1
722,828.0,3.6899833119417527,0.2382362512173351,1
720,841.0,3.6087979446375904,0.2271777908692611,1
310,863.0,3.4287135024230895,0.20264804210218262,1
705,916.0,2.424516675991398,0.0658639003842294,1
309,860.0,3.4540726818833933,0.2061022788671752,1
308,843.0,3.595466892820453,0.22536193521924452,1
307,830.0,3.6780541591432994,0.23661135171157094,1
306,810.0,3.7950645661129294,0.25254962961499944,1
305,786.0,3.911277499259719,0.26837928163002783,1
698,824.0,3.7132980644576525,0.24141201151483166,1
699,871.0,3.355631463236162,0.19269335618597327,1
700,892.0,3.1047407052137896,0.15851890343152486,1
701,898.0,3.0050290291722046,0.14493692859590274,1
702,905.0,2.8559893322222467,0.12463586162117002,1
703,910.0,2.7100121678735736,0.10475194981196245,1
704,914.0,2.5430960253541706,0.082015887824476,1
706,915.0,2.4882087502692216,0.074539555878268,1
719,844.0,3.588706730265479,0.2244411167017814,1
707,913.0,2.5914496295824185,0.0886022522494988,1
708,912.0,2.6347523533184782,0.09450062370854212,1
709,906.0,2.8303059358245926,0.12113746246257229,1
710,894.0,3.0735968470360184,0.1542767212233122,1
711,889.0,3.1482662429186714,0.16444762493419096,1
712,882.0,3.2380519671591563,0.1766775612429919,1
713,874.0,3.3258142240893536,0.1886318760480727,1
714,866.0,3.4023015779085766,0.1990504083208905,1
715,857.0,3.4784749426074533,0.20942617135643843,1
716,852.0,3.517239816041583,0.21470643096484027,1
717,855.0,3.494252994287659,0.21157533893021707,1
718,850.0,3.5321395830005957,0.21673596519721583,1
0,787.0,3.9067277300121406,0.26775954627022175,1
